row_id,tic_id,toi_id,Disposition,RA,Dec,Tmag,Epoc,Period,Duration,Transit_Depth,Sectors,camera,ccd,star_rad,star_mass,teff,logg,SN,Qingress
15166,382625010,0.01,J,118.553594,-63.47261,10.833,1333.81228,41.789196,10.30020103,10740,4,4,4,25.793137,0.667812,4347.0435,,14.88078,0.23917
15167,382625063,0.01,J,118.515161,-63.529106,10.938,1333.414707,41.529395,10.74448507,4910,4,4,4,11.285308,,4594.82,0.14,15.15245,0.24385
15168,382625075,0.01,J,118.547854,-63.546642,10.962,1347.529657,27.097593,8.558503773,43550,4,4,4,1.0311548,1.27437,5881,4.41665,87.84846,0.30483
15169,382625167,0.01,J,118.427597,-63.68338,8.701,1326.125253,8.547502,6.242411661,660,4,4,4,13.911859,,4367.09,,19.2938,0.35949
15170,382625288,0.01,J,118.528497,-63.830162,11.111,1326.295181,1.873638,5.55031532,490,4,4,4,1.3973081,1.37636,6708,4.31674,14.15466,0.1271
15171,382625480,0.01,J,118.464837,-64.022881,10.281,1325.803039,0.706773,3.674258389,190,4,4,4,2.019421,1.40393,6540.3076,4.14805,10.62189,0.05175
15172,382626168,0.01,EB,118.348022,-64.793594,11.076,1363.015534,43.27828,16.17222767,43510,4,4,4,2.8296912,0.882978,4955.437,3.54,330.41836,0.25226
15173,382626288,0.01,J,118.559366,-64.941498,8.948,1325.681242,0.505969,6.125058326,200,4,4,4,,,9220.5,,37.33506,-0.13163
15174,382626856,0.01,J,118.536282,-65.691666,9.464,1331.346993,13.8465,3.75184764,770,4,4,4,5.645989,0.692124,4705.0825,2.57234,9.50169,0.24354
15175,382628609,0.01,J,118.570379,-64.010986,10.266,1328.026163,3.852522,1.414646078,4080,4,4,4,,,,,17.25861,0.2526
15176,382628732,0.01,J,118.799338,-63.865479,11.95,1334.534104,39.136826,9.364659725,10390,4,4,4,9.01044,,4806,,16.75077,0.26393
15177,382628735,0.01,J,118.707429,-63.864045,12.857,1338.825018,0.637507,0.428710707,10410,4,4,4,,,3868.52,,22.00918,0.12614
15178,382628925,0.01,J,118.644569,-63.645016,11.378,1339.178049,23.206565,5.680967112,60190,4,4,4,22.153524,,4269.7476,,59.77414,0.00647
15179,382628956,0.01,J,118.632108,-63.613003,10.419,1348.7869,45.958043,16.29120708,5070,4,4,4,29.310928,,4048.2,,22.15716,0.03319
15180,382630612,0.01,J,118.602232,-61.808739,11.217,1350.197622,38.077167,5.007909004,3980,4,4,4,1.3894507,1.40957,6323,4.20129,11.98194,0.18736
15181,382630650,0.01,J,118.714295,-61.760181,11.129,1335.28183,38.927763,9.099753879,4780,4,4,4,10.06695,,4997,,13.78643,0.20938
15182,382630673,0.01,J,118.689151,-61.735077,11.971,1326.664416,43.254926,5.159447573,3220,4,4,4,2.016013,1.17144,5334.55,4.27678,10.89165,0.19375
15183,382630831,0.01,EB,118.815046,-61.574348,11.239,1326.034694,1.040782,5.135384913,106160,4,4,4,18.261574,,4249.6875,,182.11823,0.51834
15184,382631067,0.01,J,118.618041,-61.309368,10.028,1325.934406,1.127823,4.240704706,220,4,4,4,1.3787351,1.55017,7415,4.16613,10.57199,0.00048
15185,382631447,0.01,J,118.67497,-60.963531,10.609,1325.685739,0.142411,0.641464716,2620,4,4,4,1.9444156,1.4143,6136.047,4.08,31.00678,0.77939
15186,382631655,0.01,J,118.747515,-60.819065,10.473,1325.756344,0.154758,2.074784793,910,4,4,4,1.7025838,1.64811,6508,4.14573,25.19744,-1.54847
15187,382631664,0.01,J,118.8017,-60.81459,13.294,1325.761159,0.166265,1.456840532,61450,4,4,4,0.8211963,,4956.5,,74.39729,-0.65039
15188,382631678,0.01,J,118.812437,-60.805298,11.051,1325.766966,0.166253,2.864751994,11050,4,4,4,1.4992745,1.60857,6362.5,4.15354,229.07986,0.45924
15189,382631802,0.01,J,118.602407,-60.694485,11.356,1325.844866,0.337133,1.707726984,3430,4,4,4,1.6818689,1.58761,6308,4.15791,11.70272,-0.18523
15190,382632137,0.01,J,118.799085,-60.440521,13.144,1326.290835,0.645963,5.32779947,5670,4,4,4,0.890004,,4931.067,,15.47025,-0.4231
15191,382632149,0.01,J,118.611551,-60.430473,10.716,1325.774835,0.105438,0.171163832,1170,4,4,4,1.5380007,2.05932,7275,4.53503,12.95596,0.1817
15192,382650818,0.01,J,55.064819,-61.539874,9.576,1327.068541,1.725583,4.572932997,260,4,3,3,10.104815,,4804.9,,9.93319,0.20342
15193,382651205,0.01,J,55.065363,-60.146308,9.396,1364.554895,4.886651,2.691567371,1200,4,3,3,19.630526,0.685937,4460.445,1.48,13.50981,0.21093
15194,38377239,0.01,J,32.282066,-3.432498,8.366,1413.347861,5.746393,2.060426674,4980,4,1,4,6.6603494,0.6827,4615.7197,,38.44491,0.11986
15195,38396350,0.01,J,60.155458,-60.233142,10.866,1357.13304,3.298332,12.75425404,3240,4,3,3,2.536632,,4847.468,,11.70589,0.32894
15196,38396534,0.01,J,60.304959,-60.854009,11.368,1347.689406,23.251528,1.467636447,38210,4,3,3,2.2816803,2.42473,5816,2.47,30.86528,0.27874
15197,38396586,0.01,J,60.298253,-61.024378,10.715,1344.005842,24.668309,5.132981737,118190,4,3,3,11.053877,,4936.835,,13.81578,0.27116
15198,38396606,0.01,J,60.325616,-61.078758,3.697,1341.077211,24.03065,4.908019956,640,4,3,3,24.270979,,4290,,10.60443,0.13952
15199,38396652,0.01,J,60.253625,-61.255692,11.481,1326.075285,0.459209,1.8733523,350,4,3,3,1.2507696,0.865026,5676.4854,3.33,11.69749,0.06808
15200,38399380,0.01,J,54.097288,-7.925448,11.322,1411.343699,0.567964,3.447177983,436900,4,1,2,1.1047273,1.13488,5771.75,3.67224,51.40395,0.45128
15201,38402758,0.01,J,54.422882,-6.9919,9.245,1411.681473,2.156938,6.397823218,7060,4,1,2,0.92260593,0.929154,5684.9966,4.30641,11.78064,0.20062
15202,38403917,0.01,J,54.564917,-11.486193,10.821,1413.403457,0.125223,0.068101276,4880,4,2,3,,,,,17.89261,0.01789
15203,38424749,0.01,J,60.407785,-60.71713,9.212,1341.442776,2.771372,2.701090006,750,4,3,3,22.8624,0.62828,4084.0964,,12.26949,0.2422
15204,38424806,0.01,J,60.572253,-60.502826,11.238,1340.864042,20.607604,7.99739896,5650,4,3,3,1.6871219,,5848,,21.82279,0.20502
15205,38424953,0.01,J,60.464336,-59.998946,11.478,1371.433417,23.006442,4.83135282,7530,4,3,3,1.890157,0.964882,6317.6665,4.09,29.64735,0.34397
15206,38425326,0.01,J,60.818354,-61.021602,10.252,1328.776602,16.282921,4.005598566,1070,4,3,3,10.821515,0.816739,5029.5,1.89,12.12243,0.21639
15207,38459680,0.01,J,60.921356,-61.088214,10.318,1347.942873,23.165691,8.506441735,2770,4,3,3,2.2571654,1.03224,5957,3.782,28.59001,0.14952
15208,38459686,0.01,J,60.954386,-61.055909,9.81019,1325.657504,0.511923,8.409993906,4830,4,3,3,0.6965498,0.831168,5057,4.64101,176.48665,-1.11167
15209,38460200,0.01,J,61.221478,-60.627876,8.827,1339.567039,20.908003,14.39139662,1470,4,3,3,23.472332,,4313.7246,,19.47194,0.2275
15210,38464735,0.01,J,55.140542,-11.276951,7.773,1411.11433,0.628207,2.825876112,1290,4,2,3,2.3582513,1.37045,6395.55,3.81134,13.73517,0.12337
15211,38465274,0.01,J,55.13647,-8.94763,11.745,1411.359976,0.345838,3.498082202,164230,4,1,2,2.5602307,,7196.6265,,65.94818,-0.8462
15212,38465962,0.01,J,55.08217,-6.051557,9.696,1411.288737,0.503219,1.04069715,340,4,1,2,1.1367804,1.08811,5713.3335,3.97,9.78546,0.15916
15213,38467146,0.01,J,61.371842,-60.32205,10.625,1327.380129,13.28051,5.201710157,2860,4,3,3,1.3344046,1.12122,6237,4.12543,14.28151,0.2144
15214,38471444,0.01,J,55.2064,-10.275,12.64,1411.100005,0.365089,4.569979652,22740,4,1,2,0.184,0.152,3058,5.09064,71.52397,-1.48878
15215,38507208,0.01,J,62.282551,-60.124573,11.375,1325.771701,0.975301,9.126944782,168780,4,3,3,2.5742593,1.18298,6976.5,4.27234,138.95411,-0.68224
15216,38510806,0.01,J,62.298978,-60.031588,10.093,1326.165686,14.089337,5.396779644,3590,4,3,3,4.7059326,0.742679,4981.3,3.32,22.57249,0.17507
15217,38511251,0.01,J,55.812064,-9.763381,2.764,1413.168698,5.812049,2.521964302,3680,4,1,2,2.9334543,0.954708,4766.25,3.75,68.62487,0.22574
15218,38518234,0.01,J,62.995469,-60.664882,7.66,1342.975947,16.06408,5.389820122,520,4,3,3,18.023615,0.658096,4551.5,1.3516,17.93436,0.11147
15219,38573584,0.01,J,63.585481,-60.208488,8.448,1327.307417,1.653023,4.237028554,70,4,3,3,1.7434766,1.49236,6741.947,,9.16642,0.17239
15220,38585577,0.01,J,63.880792,-60.398852,10.986,1325.88299,0.345694,4.782275485,1540,4,3,3,1.1831595,1.03767,5945,4.344,109.94593,-1.23273
15221,38588414,0.01,EB,56.815079,-11.075088,10.069,1412.530926,3.962787,3.41338621,86480,4,2,3,2.2285972,1.12122,6347.0566,4.29781,177.55767,0.3167
15222,387443299,0.01,J,41.995618,8.899215,8.712,1411.060042,0.131667,0.541688571,4350,4,1,3,3.277799,,6615.617,,17.58022,0.0316
15223,387463207,0.01,J,42.467877,8.938137,8.976,1411.221356,0.189952,1.611096883,268260,4,1,3,1.6081442,,5909.6,,68.61376,-0.71379
15224,387513120,0.01,J,42.980334,8.416144,11.222,1411.137286,0.303567,1.330352021,193950,4,1,3,1.2578181,1.07958,5227,4.31841,23.40398,-0.03891
15225,387513384,0.01,J,43.007076,9.510707,11.636,1411.072629,0.148815,1.380229362,207380,4,1,3,1.158858,0.872763,4964.6665,4.46765,63.06675,-0.55712
15226,387517170,0.01,J,43.442609,9.335778,3.76,1413.196837,5.791329,1.931987354,3860,4,1,3,,,2972,,44.20398,0.23021
15227,387544749,0.01,EB,44.2519,10.3187,10.752,1411.742355,1.409143,1.909106936,71830,4,1,3,0.495,0.531,3704,4.77431,143.82397,0.45948
15228,387585777,0.01,J,44.3664,9.5082,10.63,1411.673399,0.930624,4.538690473,5810,4,1,3,0.8863851,0.602,4052.95,4.72788,15.1826,-0.07251
15229,387586260,0.01,J,44.412586,7.178762,10.042,1411.25323,0.880462,4.951013918,303630,4,1,3,3.391942,1.52756,6477,4.17134,23.29613,0.37291
15230,387609912,0.01,J,44.928732,8.907334,5.028,1413.345322,5.746393,2.154207808,10650,4,1,3,7.62999,1.4436,13592,,13.35132,0.2077
15231,388105217,0.01,J,55.820918,-62.163254,11.181,1326.10728,13.917469,10.53496733,3020,4,3,3,1.7276703,1.20378,6561.25,4.09,16.38084,0.05684
15232,388105394,0.01,J,55.849519,-61.434311,11.788,1329.110738,18.395085,9.549256525,8780,4,3,3,3.4296467,,4793,,14.97478,0.22067
15233,388105427,0.01,J,55.913483,-61.269804,9.28595,1325.741089,7.730287,2.059348457,700,4,3,3,0.7271798,0.674546,4327.5566,,12.41864,0.27752
15234,388105497,0.01,J,55.799603,-60.995084,11.266,1354.230347,0.247556,1.539283404,60340,4,3,3,1.0952,1.01013,5748,4.36382,94.56213,0.43642
15235,388180353,0.01,J,105.8011,-72.223283,10.545,1347.823056,41.20915,3.600031344,11760,4,4,3,1.2080504,1.21769,5796,4.37372,46.94527,0.46654
15236,388180430,0.01,EB,105.537076,-72.348962,11.665,1330.079601,15.999391,10.52119952,75630,4,4,3,,,4348,,105.81419,0.38045
15237,388180826,0.01,J,105.495555,-72.983271,11.857,1325.713884,0.186116,2.136730794,59120,4,4,3,1.8332272,1.36588,5476.2095,4.21337,132.33044,-0.48224
15238,388180830,0.01,J,105.66375,-72.987923,11.245,1339.244302,27.71596,14.76041166,3290,4,4,3,1.2252215,0.919689,5306,4.21545,16.25118,0.19803
15239,388181150,0.01,J,105.858502,-73.560631,10.836,1328.004807,1.922206,1.818560652,590,4,4,3,9.945937,,4531.715,0.2,10.98509,0.23979
15240,388181195,0.01,J,105.815043,-73.66275,11.53,1325.695428,0.11833,0.506641728,460,4,4,3,1.4450899,1.29441,6005,4.23445,16.16699,-0.12611
15241,388181335,0.01,EB,105.842446,-73.914925,11.076,1327.304465,1.588646,3.712475064,10850,4,4,3,33.21806,,4443,,129.22739,0.39546
15242,388202731,0.01,J,100.451896,-79.002167,10.704,1338.957791,18.554729,5.02758937,6340,4,4,3,,,3191,,19.70392,0.19571
15243,388203226,0.01,EB,100.302454,-80.206845,10.993,1325.898352,0.813775,3.23622042,7470,4,4,3,0.71915245,0.984542,5337,4.38369,88.24716,0.43736
15244,388203471,0.01,J,100.29661,-80.841972,11.705,1326.846062,14.821966,1.999186774,5520,4,4,3,8.605079,,4500.9224,,20.95665,0.19678
15245,388203814,0.01,J,100.667773,-81.666876,11.804,1413.185875,24.74796,8.059915613,21380,4,4,3,1.9648794,1.75013,7573,4.12789,23.62399,0.18946
15246,389320701,0.01,J,85.801666,-71.341776,9.639,1325.956316,0.569371,7.585661508,170,4,4,3,1.2809321,0.996812,5657,4.24851,24.86022,-0.61362
15247,389321361,0.01,J,85.764183,-71.161103,9.409,1339.165224,2.051067,0.611382051,930,4,4,3,13.762413,0.700394,4547.68,3.09,11.55571,0.21111
15248,389325251,0.01,J,85.800768,-70.292266,11.605,1326.447829,1.026705,1.733488722,690,4,4,3,0.82729065,0.944857,5786,4.43233,9.67358,0.22079
15249,389326646,0.01,J,85.712417,-70.004063,9.348,1327.279146,1.619621,4.222157592,190,4,4,3,11.885244,0.67408,4592.623,2.08,10.24502,0.16577
15250,389363675,0.01,J,85.564055,-69.22242,12.49,1367.777733,0.333283,0.279637768,24180,4,4,3,2.35122,2.39689,9566,,11.16103,0.18995
15251,389363695,0.01,EB,85.537537,-69.216705,12.586,1326.69687,1.37063,3.198721469,6290,4,4,3,2.37153,2.43876,9612,4.07554,11.47869,0.1839
15252,389363705,0.01,J,85.531125,-69.213959,11.123,1326.693787,1.37063,3.159247325,1850,4,4,3,,,,,12.16984,0.18269
15253,389363708,0.01,J,85.548226,-69.213547,11.275,1326.046038,0.684912,2.081036621,1640,4,4,3,,,3073,,9.64771,0.09903
15254,389363764,0.01,J,85.55076,-69.203651,11.762,1350.708404,31.224713,6.834465181,57920,4,4,3,,,8456,,28.73873,0.28057
15255,389363796,0.01,J,85.530978,-69.195478,11.819,1350.676738,14.879744,3.817547121,29650,4,4,3,,,3688.75,,23.09581,0.20272
15256,389363895,0.01,J,85.660687,-69.164281,11.305,1326.021027,0.695176,3.612801865,1230,4,4,3,,,3527,,20.0313,0.00258
15257,389364202,0.01,J,85.672782,-69.062389,11.985,1325.79817,0.950202,4.967123943,8820,4,4,3,,,,,33.42296,0.39125
15258,389436532,0.01,EB,85.827052,-69.001158,11.666,1325.737583,0.588025,4.571635644,1940,4,4,3,3.3574739,1.39295,6579.09,4.20583,53.01314,0.45852
15259,389440520,0.01,J,85.901798,-70.070632,9.384,1325.735753,0.166252,0.806388701,5340,4,4,3,2.3942304,1.99547,7028,4.13948,34.85576,-0.09856
15260,389499276,0.01,J,86.088745,-71.706406,11.544,1326.027653,0.389091,2.733099693,121640,4,4,3,1.01664,0.95733,5472,4.40515,87.65866,0.58144
15261,389506413,0.01,J,86.219194,-70.25051,11.826,1326.039436,1.019134,3.591591277,620,4,4,3,0.7245113,,4923.565,0.2,10.98049,0.17794
15262,389509968,0.01,J,86.336862,-69.235744,11.873,1326.435399,1.260496,4.457315535,850,4,4,3,1.2279721,1.29728,6590.203,4.23357,14.94864,0.05453
15263,389572057,0.01,EB,86.611506,-68.73044,11.988,1327.669648,12.093806,4.17671684,178710,4,4,3,1.2207541,1.35805,6300.5,4.21559,369.2182,0.40636
15264,389620396,0.01,J,86.516241,-70.613888,11.902,1339.643269,13.942837,3.520287486,7470,4,4,3,3.251626,,4976,,21.68142,0.2439
15265,389621105,0.01,EB,86.672541,-70.768361,11.832,1325.785683,1.378195,3.535566325,990,4,4,3,1.8483762,1.28386,6566,4.10892,11.62951,0.21611
15266,389668544,0.01,J,86.913059,-69.848735,11.241,1326.103095,1.532577,5.151665631,510,4,4,3,5.183299,,4857.2925,,12.35345,0.1354
15267,389747659,0.01,J,87.171667,-69.222594,10.362,1325.754279,0.296116,1.048392776,410,4,4,3,1.2580787,1.12638,5599.175,4.34601,18.95784,0.07212
15268,389748927,0.01,J,87.143857,-69.730614,11.856,1326.295409,2.661697,5.194141994,1030,4,4,3,1.0995334,1.0903,5842.5,4.29699,14.8011,0.21545
15269,389749457,0.01,J,87.255626,-69.907664,11.507,1340.616373,23.066333,4.002470102,8370,4,4,3,4.883877,0.786263,4967.86,,29.33492,0.38216
15270,389749638,0.01,J,87.284796,-69.967361,11.249,1326.260735,2.416123,7.643260143,440,4,4,3,2.8163688,,4943.6,,9.33934,0.15332
15271,389749856,0.01,J,87.261889,-70.041725,11.841,1343.896282,1.348949,0.403713457,11830,4,4,3,2.0502,1.93697,9581.667,4.10196,38.76787,0.49304
15272,389795281,0.01,J,87.078077,-71.975848,8.67,1326.995673,1.274241,3.211393138,200,4,4,3,10.243732,0.734385,4558.4004,2.35,10.72778,0.18201
15273,389795430,0.01,J,87.442624,-71.826578,11.837,1325.808784,0.595849,3.83636187,10890,4,4,3,0.7339762,,4037,,24.82002,-0.19114
15274,389798504,0.01,J,87.460179,-70.700983,9.876,1326.306797,0.869839,2.225187336,340,4,4,3,10.284362,,4775.71,,13.11131,0.39296
15275,389800672,0.01,J,87.377036,-70.126207,10.899,1326.490292,0.989593,2.837915222,660,4,4,3,,,3639,,14.22779,0.14969
15276,389801637,0.01,J,87.370565,-69.787339,8.639,1326.262046,1.001963,3.386073841,120,4,4,3,1.5447983,1.62486,6617.9336,4.39555,10.95818,0.0834
15277,389801918,0.01,J,87.496737,-69.685007,7.261,1327.79867,18.147274,7.408443138,1870,4,4,3,14.991899,0.644421,4322.1777,1.24156,22.62149,0.22058
15278,389802162,0.01,J,87.483507,-69.584572,11.739,1340.605117,22.973782,6.930730554,9130,4,4,3,2.3826516,1.25182,5866.6665,4.08678,33.39292,0.35501
15279,389802280,0.01,J,87.498896,-69.534146,10.968,1339.806575,23.206565,7.335131065,8840,4,4,3,10.727941,,4873,,31.14272,0.11243
15280,389861409,0.01,J,87.387656,-69.200088,11.727,1325.768698,0.293218,1.240101023,880,4,4,3,0.8415654,1.03136,6722.6104,4.23477,20.39261,0.09846
15281,389869955,0.01,J,87.840508,-68.212246,11.67,1325.961643,0.321818,3.712440957,190040,4,4,3,3.4116325,1.56818,7684.8066,4.16211,183.75255,-1.30024
15282,389919362,0.01,J,87.734786,-69.185798,10.574,1347.20384,41.65889,11.75780511,3480,4,4,3,1.6932098,1.10783,5495.3335,4.27025,10.70715,0.21512
15283,389922504,0.01,J,87.859754,-70.479394,8.302,1326.027466,0.424786,4.801780944,8970,4,4,3,,,8960.45,,138.10013,-0.81461
15284,389924946,0.01,J,87.624011,-71.344162,11.873,1348.280061,14.85768,2.143071763,76220,4,4,3,1.138475,,6304,,34.78162,0.02812
15285,391454756,0.01,J,53.370478,-38.292122,9.667,1411.165319,0.124856,0.354341328,440,4,3,2,9.706735,0.798846,4983.9,3.27,14.09204,0.03582
15286,391455214,0.01,J,53.412408,-36.675465,11.708,1411.298,0.374568,1.042437727,4670,4,2,1,1.8137138,1.41771,7322,4.19909,11.19929,0.16084
15287,391474315,0.01,J,53.518529,-41.338671,7.354,1384.852006,0.523841,6.085439943,5950,4,3,2,1.5493906,1.32199,6797.1396,,93.29962,-0.64619
15288,391474559,0.01,J,60.353332,-53.704796,10.201,1384.640237,0.106793,0.293544055,480,4,3,3,1.2219259,1.12598,5806.6665,3.77,12.89494,0.15948
15289,391474560,0.01,J,60.403456,-53.70147,12.061,1384.720587,0.189729,1.05868782,80080,4,3,3,2.0827534,1.59092,7411.5127,4.15721,25.946,-0.27957
15290,391475573,0.01,J,60.486157,-50.508058,7.392,1385.793812,1.323578,2.821444751,180,4,3,3,3.5505123,1.41771,6767.3335,,10.47222,0.2999
15291,391478014,0.01,EB,60.620378,-53.098598,11.876,1387.461313,3.579621,5.451905968,182990,4,3,3,1.8869773,1.04749,5892,4.3375,1353.12184,0.41406
15292,391478187,0.01,J,60.644898,-53.936208,10.117,1384.626942,0.124875,0.01654344,1070,4,3,3,3.7748113,1.37364,6589.04,3.77838,11.48617,0.24958
15293,391823416,0.01,J,82.744578,-70.693527,11.661,1326.911964,1.26268,4.279879114,1090,4,4,3,2.20739,2.14844,9412,4.08279,11.97028,0.18815
15294,391823430,0.01,J,82.712822,-70.697464,11.396,1326.923922,1.262401,2.765567119,990,4,4,3,,,3518,,11.10597,0.17812
15295,391890800,0.01,J,115.418227,-70.711212,10.84,1325.810284,0.452741,5.707361704,930,4,4,4,1.5837709,1.29562,6735.7197,4.25723,51.89512,-0.81043
15296,391890840,0.01,J,115.529519,-70.660263,8.868,1330.602415,45.488605,21.12490816,220,4,4,4,20.100988,0.689214,4233.96,1.71,10.53265,0.20445
15297,391891583,0.01,J,115.608851,-69.50116,11.874,1326.670385,39.309556,15.50997842,4680,4,4,4,0.7583104,,4932.947,,21.47055,0.23591
15298,391891606,0.01,J,115.381306,-69.460434,11.809,1336.673248,14.326594,5.477343418,6500,4,4,4,1.0601453,1.171,5756,4.27695,23.58221,0.17914
15299,391891610,0.01,J,115.473179,-69.456863,10.773,1339.255726,13.683411,5.438334868,3670,4,4,4,,,3340,,22.6859,0.22296
15300,391891618,0.01,J,115.593918,-69.444245,9.806,1325.79673,0.459197,4.457113025,140,4,4,4,1.8026236,1.85173,7222.6997,4.11045,17.81355,-0.59788
15301,391891716,0.01,J,115.606559,-69.277345,12,1326.325936,0.654555,2.547266238,1620,4,4,4,13.832911,,4884.08,,13.34598,0.00292
15302,391891720,0.01,J,115.640942,-69.267587,9.406,1326.32177,0.654582,3.408434657,520,4,4,4,,,3189,,21.88042,-0.07976
15303,391892228,0.01,J,115.621607,-68.504663,11.302,1327.010308,1.436146,5.774340945,760,4,4,4,1.4328818,,4987,0.2,11.20918,0.14975
15304,391892545,0.01,J,115.557843,-68.102221,7.77,1329.89541,43.115335,5.877482467,1040,4,4,4,9.1451,0.761922,4771.7524,2.27809,13.66528,0.22006
15305,391892593,0.01,J,115.455211,-68.028451,9.32,1337.734663,14.067628,5.692324994,1030,4,4,4,1.9372704,1.83137,6935,4.22264,21.3195,0.21502
15306,391892614,0.01,J,115.582694,-67.991968,10.394,1337.383283,13.350681,2.149993668,4620,4,4,4,1.5731297,1.10999,5906,4.01467,30.87421,0.06055
15307,391892828,0.01,J,115.450328,-67.69809,8.702,1325.825116,0.539345,2.377346465,180,4,4,4,1.391469,1.48424,6677.475,4.33978,12.53223,-0.05695
15308,391892831,0.01,J,115.454242,-67.694244,11.59,1325.828782,0.539305,2.211883955,2310,4,4,4,8.946824,,5059.25,,11.69168,-0.04144
15309,391892842,0.01,J,115.388674,-67.678512,8.068,1325.950109,1.72997,2.890157081,840,4,4,4,1.7950957,1.56782,7115.14,4.02115,11.4918,0.23117
15310,391893182,0.01,J,115.577902,-67.203156,10.857,1348.043847,46.410384,26.82148912,4080,4,4,4,2.695413,1.34111,5982.6665,3.98008,28.22122,0.0018
15311,391893222,0.01,J,115.553235,-67.142159,11.482,1325.781449,0.104079,0.488813268,1070,4,4,4,2.288127,1.81466,7588,4.11803,24.48714,-0.00281
15312,391893806,0.01,J,115.619183,-66.35614,11.12,1325.74197,0.141129,0.690290165,680,4,4,4,1.5471324,1.35566,6699.56,4.15419,11.19472,-0.03316
15313,391894459,0.01,J,115.66842,-66.34269,9.327,1325.726494,0.141138,1.642202731,1090,4,4,4,1.6785433,1.68034,7214.355,4.10175,22.32612,-0.75837
15314,391894716,0.01,EB,115.886228,-66.680763,11.44,1328.568908,3.842182,3.393415142,14180,4,4,4,9.154753,,4921.02,,130.26737,0.40288
15315,391894807,0.01,J,115.652373,-66.81356,11.327,1342.300129,22.862392,6.869691548,6010,4,4,4,9.892706,0.814608,4785.88,,26.52924,0.20491
15316,391895068,0.01,J,115.68232,-67.213051,11.673,1325.730276,0.560854,3.491787267,181430,4,4,4,2.0237906,1.23694,6503,4.31912,71.57077,0.37528
15317,391895242,0.01,EB,115.880334,-67.451775,10.053,1326.580226,7.74779,3.992281231,3300,4,4,4,10.49772,0.729216,4822.005,2.16222,73.95432,0.40468
15318,391899432,0.01,J,115.776501,-67.567169,11.93,1326.289994,1.266991,4.360780303,3970,4,4,4,1.5751524,1.61595,7180.625,4.15204,15.40387,0.22343
15319,391900186,0.01,J,115.924824,-68.64573,11.226,1325.685226,0.177912,1.839595847,380,4,4,4,6.694663,,4635.737,,17.58612,-0.41862
